FID,BuildingCl,BuildingUs,BUILDINGID,RuleID,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
3169,Residential,Single Family Detached - R1,1398,1,65.9577446355,211.886954096,535.578125,104.863282023719
3170,Industrial,Industrial/General,4603,1,42.1369795857,93.9141486777,237.5703125,67.0274599883134
3171,Residential,Single Family Detached - R1,394,1,63.3288478019,171.360540765,433.484375,100.724117640543
3172,Residential,Single Family Detached - R1,1399,1,88.5452025958,326.688825887,825.7578125,140.781222736361
3173,Industrial,Industrial/General,4604,1,62.3384213815,233.955533768,591.84375,99.175059560564
3174,Residential,Accessory Building,395,1,17.9248081455,20.0753771233,50.7734375,28.5086564204079
3175,Residential,Single Family Detached - R1,1400,1,60.7289277722,182.405720741,461.0625,96.5572176539322
3176,Institutional,Police Station,4605,1,108.211999049,684.82713282,1732.4140625,172.170273834432
3177,Residential,Single Family Detached - R1,396,1,58.9599336374,175.359267014,443.5703125,93.7860181512515
3178,Transportation/Utilities,Public Utilities,4606,1,23.7255164949,34.8487711369,88.171875,37.7304376785091
3179,Residential,Single Family Detached - R1,1401,1,72.5603913965,256.825899368,649.171875,115.361132308725
3180,Residential,Single Family Detached - R1,397,1,69.4910862869,215.168993798,544.296875,110.524793455245
3181,Industrial,Industrial/General,4608,1,50.9590398139,158.881007344,401.921875,81.059199784076
3182,Residential,Single Family Detached - R1,398,1,60.8381877292,194.059274778,490.8828125,96.7460734114688
3183,Residential,Single Family Detached - R1,1402,1,67.1428413448,203.615294346,514.640625,106.743530217077
3184,Industrial,Industrial/General,4609,1,14.7377930646,13.3871528671,33.8671875,23.4421290657196
3185,Residential,Single Family Detached - R1,399,1,53.5630987019,169.268643826,428.171875,85.1886268719388
3186,Industrial,Industrial/General,4610,1,51.4393663326,135.089583416,341.7421875,81.8394093566981
3187,Residential,Single Family Detached - R1,1403,1,67.9418002416,235.123381215,594.2890625,108.016131372237
3188,Industrial,Industrial/General,4611,1,11.7566548186,8.56751576236,21.671875,18.7001478451551
3189,Residential,Accessory Building,400,1,29.4369022301,54.0220105034,136.65625,46.8158684663745
3190,Residential,Single Family Detached - R1,1404,1,56.8287733252,163.08593723,412.234375,90.3465685906445
3191,Industrial,Industrial/General,4612,1,296.060979104,2525.33821361,6388.3515625,470.80602521036
3192,Residential,Accessory Building,401,1,30.9580082699,59.8730606245,151.4453125,49.2388842350675
3193,Residential,Single Family Detached - R1,1405,1,79.6728396322,303.852669137,768,126.677019194126
3194,Industrial,Industrial/General,4613,1,36.484539974,53.9410596221,136.453125,58.0743557928672
3195,Residential,Single Family Detached - R1,402,1,46.7340633846,135.150720877,341.875,74.3202692123349
3196,Residential,Single Family Detached - R1,1406,1,73.6294416667,232.361244381,587.328125,117.062886922576
3197,Industrial,Industrial/General,4614,1,11.2564786657,7.83153586278,19.8125,17.9060176469881
3198,Residential,Single Family Detached - R1,403,1,62.4452479288,204.136784481,516.3984375,99.2992587353922
3199,Residential,Single Family Detached - R1,1407,1,72.5100471394,269.794934387,681.9609375,115.281565760516
3200,Industrial,Industrial/General,4615,1,65.3927553347,246.276060337,623.015625,103.979966022269
3201,Residential,Single Family Detached - R1,404,1,62.0686689112,194.681012039,492.4609375,98.6993210889099
3202,Industrial,Industrial/General,4616,1,71.7300481583,289.121100826,731.421875,114.084777624275
3203,Residential,Single Family Detached - R1,1408,1,72.2394802749,238.492864641,602.8359375,114.84822433995
3204,Residential,Single Family Detached - R1,405,1,56.9637749128,185.095540983,468.2265625,90.5964285229094
3205,Industrial,Industrial/General,4617,1,71.3839413687,209.853566412,530.8828125,113.450326117552
3206,Residential,Single Family Detached - R1,1409,1,56.137394584,177.343791004,448.265625,89.2507269368639
3207,Residential,Single Family Detached - R1,406,1,59.3251917942,193.155123348,488.6171875,94.3532822832436
3208,Industrial,Industrial/General,4618,1,71.281958472,207.159022623,524.078125,113.287729283895
3209,Residential,Single Family Detached - R1,1410,1,83.5542797255,333.133839602,842.0546875,132.837532624603
3210,Residential,Townhouse/Apartment/Walk Up - R3,407,1,65.5306184897,232.69645801,588.65625,104.218652511108
3211,Industrial,Industrial/General,4619,1,15.5333357878,15.0775819737,38.1328125,24.7065783607056
3212,Residential,Duplex - R2,1411,1,88.2503364542,358.824180555,907.0546875,140.305611631479
3213,Residential,Townhouse/Apartment/Walk Up - R3,408,1,66.6414765118,232.900871942,589.1484375,106.007731038045
3214,Industrial,Industrial/General,4620,1,15.2866044037,14.4595173197,36.578125,24.3169098633431
3215,Residential,Townhouse/Apartment/Walk Up - R3,409,1,66.5299086067,230.320054763,582.6328125,105.828375984749
3216,Residential,Duplex - R2,1412,1,85.6945477182,335.26676963,847.5234375,136.246973317526
3217,Industrial,Industrial/General,4621,1,94.2547337604,413.135953631,1045.15625,150.017195768811
3218,Residential,Townhouse/Apartment/Walk Up - R3,410,1,18.0209909316,20.1463942043,50.96875,28.6650518021088
3219,Industrial,Industrial/General,4622,1,97.0945872347,553.065789763,1399.1796875,154.383553076051
3220,Residential,Townhouse/Apartment/Walk Up - R3,411,1,66.4540765577,231.798126127,586.359375,105.708310831454
3221,Residential,Duplex - R2,1413,1,87.645671326,347.914925607,879.484375,139.341257046295
3222,Industrial,Industrial/General,4623,1,171.702765657,924.784021704,2339.609375,272.943603221381
3223,Residential,Townhouse/Apartment/Walk Up - R3,412,1,66.352414614,231.646554466,586.0078125,105.547209738068
3224,Industrial,Industrial/General,4624,1,213.199166384,2308.83710389,5841.2265625,338.974507482773
3225,Residential,Duplex - R2,1414,1,89.8991601493,343.473336024,868.234375,142.919906662371
3226,Residential,Townhouse/Apartment/Walk Up - R3,413,1,66.3791098,234.545675958,593.3515625,105.589031249653
3227,Industrial,Outdoor Storage Yard,4625,1,45.9212358478,73.4112533911,185.71875,72.9747894079398
3228,Residential,Duplex - R2,1415,1,77.0098718959,316.409473623,799.796875,122.425679424921
3229,Residential,Townhouse/Apartment/Walk Up - R3,414,1,65.8245899359,232.631112585,588.4921875,104.7053383371
3230,Industrial,Outdoor Storage Yard,4626,1,12.7845756425,10.208857646,25.8203125,20.3350177503777
3231,Residential,Duplex - R2,1416,1,73.8684569836,289.749165476,732.3984375,117.454401354284
3232,Residential,Townhouse/Apartment/Walk Up - R3,415,1,66.2014579992,232.080932999,587.09375,105.283640961797
3233,Industrial,Outdoor Storage Yard,4627,1,20.4854691552,21.7601177817,55.046875,32.5650505135847
3234,Residential,Duplex - R2,1417,1,86.9650175393,359.570521765,908.9140625,138.267897635199
3235,Residential,Townhouse/Apartment/Walk Up - R3,416,1,66.5481620537,235.342133895,595.359375,105.837829788175
3236,Industrial,Outdoor Storage Yard,4628,1,62.706667513,221.111270131,559.3671875,99.7795651109293
3237,Residential,Townhouse/Apartment/Walk Up - R3,417,1,66.4475311477,235.768642296,596.3984375,105.687742337181
3238,Residential,Duplex - R2,1418,1,84.1691999855,362.706617701,916.8046875,133.816219059635
3239,Transportation/Utilities,Private Franchise Utilities,4629,1,27.8360585849,41.9212587133,106.0703125,44.2554228623949
3240,Residential,Townhouse/Apartment/Walk Up - R3,418,1,80.4758312413,344.984315294,872.7109375,128.025686470674
3241,Residential,Duplex - R2,1419,1,88.3456629393,368.675417781,931.8984375,140.459004386256
3242,Residential,Single Family Detached - R1,419,1,67.0167748954,222.503717606,562.84375,106.580168958818
3243,Industrial,Industrial/General,4630,1,214.275822499,1976.14272406,4999.734375,340.845030273477
3244,Residential,Single Family Detached - R1,420,1,66.9127402245,250.455450101,633.578125,106.412686489265
3245,Industrial,Industrial/General,4631,1,12.5470129347,9.67320498842,24.46875,19.9539752865645
3246,Residential,Duplex - R2,1420,1,78.6663075175,305.73357441,772.828125,125.075591279083
3247,Residential,Townhouse/Apartment/Walk Up - R3,421,1,87.242547145,315.397316886,797.8515625,138.783614309607
3248,Industrial,Industrial/General,4632,1,122.343373379,523.716681619,1324.8984375,194.422983514084
3249,Residential,Duplex - R2,1421,1,74.3054909576,287.052104453,725.6171875,118.144892290203
3250,Residential,Townhouse/Apartment/Walk Up - R3,422,1,106.645040371,420.024326384,1062.5234375,169.568756275342
3251,Industrial,Industrial/General,4633,1,66.2973934481,268.703373707,679.765625,105.427564578362
3252,Residential,Duplex - R2,1422,1,82.4946284253,332.985677985,841.703125,131.161102103257
3253,Residential,Townhouse/Apartment/Walk Up - R3,423,1,106.794209693,414.551858821,1048.7421875,169.808082450348
3254,Industrial,Industrial/General,4634,1,63.4416893689,250.925054759,634.78125,100.912425921086
3255,Residential,Duplex - R2,1423,1,82.5465564072,332.800379445,841.2578125,131.245090370188
3256,Residential,Townhouse/Apartment/Walk Up - R3,424,1,70.0962658312,209.782808652,530.71875,111.432667313618
3257,Industrial,Industrial/General,4635,1,130.086898756,796.464847175,2014.8515625,206.769435864621
3258,Commercial,Accessory Building,1424,1,18.3516440151,20.9698119162,53.0078125,29.1760231173813
3259,Residential,Townhouse/Apartment/Walk Up - R3,425,1,100.09081709,301.882616829,763.6953125,159.172053003569
3260,Industrial,Industrial/General,4636,1,72.2731405947,323.812151341,819.171875,114.966234790772
3261,Industrial,Industrial/General,4637,1,59.5732328839,217.909318647,551.265625,94.7700345788703
3262,Commercial,Accessory Building,1425,1,7.38537802898,3.40698178139,8.6015625,11.7420690433653
3263,Residential,Townhouse/Apartment/Walk Up - R3,426,1,100.16847469,305.832995797,773.7109375,159.308605852507
3264,Industrial,Mixed Industrial/Commercial,4638,1,145.722196686,935.175175383,2365.7265625,231.777568643408
3265,Residential,Townhouse/Apartment/Walk Up - R3,1428,1,71.3357557541,168.178272009,425.09375,113.404891820999
3266,Residential,Townhouse/Apartment/Walk Up - R3,427,1,101.088784762,304.196856136,769.546875,160.752242364649
3267,Industrial,Mixed Industrial/Commercial,4639,1,312.815158838,2345.35837261,5933.0625,497.349517147473
3268,Residential,Townhouse/Apartment/Walk Up - R3,428,1,103.66866033,307.817112372,778.703125,164.868787231813
3269,Residential,Townhouse/Apartment/Walk Up - R3,1429,1,85.1695706131,310.188601653,784.0390625,135.443821453056
3270,Residential,Accessory Building,4640,1,8.96358495839,4.94958159402,12.53125,14.2668460124003
3271,Residential,Townhouse/Apartment/Walk Up - R3,429,1,76.8028312995,208.782138542,528.1796875,122.137240589364
3272,Residential,Townhouse/Apartment/Walk Up - R3,1430,1,73.4949071822,275.733651328,696.9296875,116.794554760169
3273,Residential,Accessory Building,4641,1,8.69724515925,4.62260676839,11.7109375,13.8384057049353
3274,Residential,Townhouse/Apartment/Walk Up - R3,430,1,76.7006658534,297.632351161,752.9453125,121.998402902277
3275,Residential,Townhouse/Apartment/Walk Up - R3,1431,1,111.879639902,409.082148956,1033.984375,177.938373078918
3276,Residential,Accessory Building,4642,1,8.86164268671,4.82672553078,12.21875,14.1026467153572
3277,Residential,Townhouse/Apartment/Walk Up - R3,431,1,63.8885586317,215.826144712,545.9921875,101.601381306271
3278,Residential,Townhouse/Apartment/Walk Up - R3,1432,1,73.1844418981,258.028947003,652.1953125,116.302428806703
3279,Residential,Single Family Detached - R1,4643,1,72.9730941598,231.558932725,586.3984375,116.115517167408
3280,Residential,Townhouse/Apartment/Walk Up - R3,432,1,83.3108759665,303.736544198,768.3984375,132.478871906967
3281,Residential,Townhouse/Apartment/Walk Up - R3,1433,1,107.984562553,381.757257382,964.9453125,171.701955374851
3282,Residential,Accessory Building,4644,1,11.7806329269,8.65527074892,21.9140625,18.748258751376
3283,Residential,Townhouse/Apartment/Walk Up - R3,433,1,64.979714235,217.150824859,549.359375,103.339085265479
3284,Residential,Single Family Detached - R1,4645,1,57.278929159,174.131739836,440.9921875,91.1468084641086
3285,Residential,Townhouse/Apartment/Walk Up - R3,434,1,64.8048920025,214.82368643,543.46875,103.061581229868
3286,Residential,Single Family Detached - R1,4646,1,8.08434905591,4.07094541859,10.3125,12.866391160401
3287,Residential,Townhouse/Apartment/Walk Up - R3,1434,1,71.8252574208,250.865290788,634.0859375,114.181010456228
3288,Residential,Single Family Detached - R1,4647,1,28.1798254599,46.8360470134,118.6171875,44.8415055613311
3289,Residential,Townhouse/Apartment/Walk Up - R3,1435,1,170.154816335,714.897427839,1806.9765625,270.511375238258
3290,Residential,Townhouse/Apartment/Walk Up - R3,435,1,69.1817837941,251.81858812,637.0703125,110.036712101298
3291,Residential,Accessory Building,4648,1,10.7236707566,7.13521432548,18.078125,17.0648878365205
3292,Residential,Townhouse/Apartment/Walk Up - R3,436,1,89.1868836663,320.55257835,810.96875,141.871623557971
3293,Residential,Townhouse/Apartment/Walk Up - R3,1436,1,60.4329660908,171.438842859,433.34375,96.0720021639408
3294,Residential,Accessory Building,4649,1,12.5766929994,9.8734688102,25.0078125,20.0139231387884
3295,Residential,Townhouse/Apartment/Walk Up - R3,437,1,89.831758912,320.974132401,812.0234375,142.896559679391
3296,Residential,Accessory Building,4650,1,12.306210661,9.30864409395,23.578125,19.582647059608
3297,Residential,Townhouse/Apartment/Walk Up - R3,438,1,67.2637825229,225.035751417,569.3203125,106.99529957043
3298,Residential,Townhouse/Apartment/Walk Up - R3,1437,1,294.196962399,1294.60644628,3272.1640625,467.852804296484
3299,Residential,Accessory Building,4651,1,18.4891259072,18.6540965005,47.25,29.4261322114006
3300,Residential,Mobile Home Residential - MHR,4652,1,59.7021506651,192.290477771,486.9453125,94.9857923993971
3301,Residential,Townhouse/Apartment/Walk Up - R3,439,1,62.9132708852,210.545795418,532.6640625,100.058232395838
3302,Residential,Townhouse/Apartment/Walk Up - R3,1438,1,114.537581315,486.266960954,1229.046875,182.139547490382
3303,Residential,Accessory Building,4653,1,17.4103367888,16.4609803297,41.6953125,27.7091970551469
3304,Residential,Townhouse/Apartment/Walk Up - R3,440,1,71.9584890189,266.953873496,675.359375,114.454536713839
3305,Residential,Accessory Building,4654,1,10.0102465984,6.25482712525,15.8359375,15.9295442028507
3306,Residential,Townhouse/Apartment/Walk Up - R3,1439,1,69.5504712088,207.584039964,524.6796875,110.595789255821
3307,Residential,Accessory Building,4655,1,7.58864417768,3.54754381381,8.984375,12.0756796415678
3308,Residential,Townhouse/Apartment/Walk Up - R3,441,1,66.2920718962,208.578304824,527.6640625,105.435861613279
3309,Residential,Mobile Home Residential - MHR,4656,1,63.1899537314,176.876811019,447.859375,100.553437052263
3310,Residential,Townhouse/Apartment/Walk Up - R3,442,1,65.2619209834,212.656921465,537.9921875,103.801940509117
3311,Residential,Townhouse/Apartment/Walk Up - R3,1440,1,115.137601908,483.633978646,1222.375,183.087888939629
3312,Residential,Accessory Building,4657,1,17.7080393975,15.9189711737,40.3125,28.176902307802
3313,Residential,Townhouse/Apartment/Walk Up - R3,443,1,90.7091286222,357.341042985,904.015625,144.27518719301
